,Return
559,1.0093492601819418
560,1.00695538136204
561,1.0071888307901549
562,1.0070831754636858
563,1.0066377293038178
564,1.0079076192016752
565,1.0082036081134913
566,1.0066643427550366
567,1.0056069765960023
568,1.0053850152077985
569,1.006507591605677
570,1.005935780912164
571,1.007332071606652
572,1.004354410902374
573,1.0040148390190293
574,1.0027926229319069
575,1.0002263821092836
576,0.9965471654726747
577,0.9977005560508799
578,0.9984048944922014
579,0.9997663788908372
580,1.0013998835969387
581,1.0013056693985254
582,1.0007933244350278
583,1.0012418535255654
584,0.9995256695917573
585,0.9999036262014548
586,0.9993120272759701
587,1.0015867968152612
588,1.0001572948700965
589,0.9987175965050714
590,0.996592068610977
591,0.9959418281726068
592,0.9949905108399423
593,0.996603986392361
594,0.9973949594416103
595,0.9976097306909898
596,0.9966016111490812
597,0.99841166152202
598,0.9975491247649823
599,0.9974474760426749
600,0.9966965489403562
601,0.998071642392572
602,0.997039296403024
603,0.997933541635476
604,0.9969786489247267
605,0.9972919572814711
606,0.998219990567619
607,0.9977862383035018
608,0.9994237490303833
609,0.9992908634504126
610,0.9986162861079823
611,0.9989752818929156
612,0.9994653004875361
613,0.9990558863572285
614,0.9966494025494309
615,0.9975783971271281
616,0.9946178631638173
617,0.994912901704393
618,0.995027144407437
619,0.9923357076531983
620,0.9928862237905681
621,0.9935478497624594
622,0.9936736761943334
623,0.9922501146738867
624,0.9922237320888073
625,0.9917304892507759
626,0.992671068232928
627,0.9920209692625331
628,0.9927278989419928
630,0.9922913403532987
631,0.9924773234174815
632,0.9878216482307992
633,0.9894625354928855
634,0.9889223307061216
635,0.98658287333046
636,0.9880241811088345
637,0.9893234020364551
638,0.9897940333933689
639,0.9895192387670045
640,0.9869217953468984
641,0.990045862419049
642,0.9856728926011349
643,0.9861216749976595
644,0.989248896949834
645,0.9889252310585707
646,0.9878638922954561
647,0.9882497824530825
648,0.9861285933232259
649,0.986188998700132
650,0.9873741044090868
651,0.9887242506537657
652,0.9879525592601274
653,0.988544495295996
654,0.9917663720063182
655,0.9911857868769245
656,0.9905110439104121
657,0.9938780068164107
658,0.993896731053875
659,0.9910374880114515
660,0.9897648681719586
661,0.9899390907911371
662,0.9910676005709875
663,0.9936071311727374
664,0.9926859276137182
665,0.99150317101638
666,0.9904965902514136
667,0.9911499379804675
668,0.9896028030854588
669,0.9869094349846166
670,0.9878296166088476
671,0.9897931560602927
672,0.9905591533161491
673,0.9887866937461874
674,0.9910164387805089
675,0.9861551489918928
676,0.9852087715069836
677,0.9811596472575236
678,0.9828410725653008
679,0.9798521737536974
680,0.9798063597922385
681,0.9804280995873667
682,0.9794892807180966
683,0.981374406735237
684,0.9794524849546777
685,0.9795993393991742
686,0.9798497455342265
687,0.9791296296860391
688,0.9790848421135749
689,0.9764797150247262
690,0.9767067579972588
691,0.974613082765098
692,0.9760835097706002
693,0.974094534879091
694,0.9738278592298448
695,0.9737273862533418
696,0.9746977936842962
697,0.9745231756852666
698,0.9738115253867232
699,0.9695689539753245
700,0.9703301441476586
701,0.9704882664244263
702,0.9734283518604013
703,0.9682967756228911
704,0.9640729706111048
705,0.9636935192567894
706,0.9637608815149747
707,0.9633819514244515
708,0.969635464880344
709,0.9658029162614113
710,0.9683199926509024
711,0.9666676650063675
712,0.9639225578145479
713,0.9620370710439843
714,0.9635158533100744
715,0.9597475230304654
716,0.9572386016105822
717,0.9587938917294262
718,0.9574580289911201
719,0.9634081742877025
720,0.9610808633537238
721,0.961045832944538
722,0.9613693631718393
723,0.9653108939742967
724,0.9639489668283847
726,0.9641395374542228
727,0.9643927422353857
728,0.9643133323453172
729,0.9645328148707276
730,0.9643546890976356
731,0.9646079503824709
732,0.9648274999644164
733,0.9648541340169493
743,0.9647388841795499
744,0.9646237807108322
745,0.9643170964550614
747,0.964255003186576
748,0.9632149137522433
749,0.9640631222834884
750,0.9632648341526284
751,0.9618125382601334
752,0.9610181062713155
754,0.9624403740274889
755,0.9610919971198774
756,0.9605037256708617
757,0.9609797453524306
758,0.9589230056790818
759,0.9617476480024135
760,0.9619129841737426
761,0.9622775397204947
762,0.9695000253966062
763,0.9710206538162417
764,0.9717510020111608
765,0.9720115416682414
766,0.970158538756669
767,0.973300559194317
768,0.9703003199723074
769,0.9727666766176494
770,0.9706485899676879
771,0.9666584834572121
772,0.9671199918165104
773,0.9596589937543065
774,0.9605130868491261
775,0.95835552704093
776,0.9585461730086864
777,0.9581765981322681
778,0.9588200946488044
779,0.9580056788473711
780,0.955646878940014
781,0.9574048148202745
782,0.9565777817714463
783,0.956712850843363
784,0.9545961078811641
785,0.9573219689151584
786,0.9547440823307953
787,0.9572007097298579
788,0.9601738413004068
789,0.9594105585641766
790,0.9584749768548856
791,0.9588234628183674
792,0.9566351366905209
793,0.95848434086008
794,0.9585666387830271
795,0.9552289546339756
796,0.95692387734283
797,0.9565407434615079
798,0.9489436272574364
799,0.9500021639567611
800,0.9474331704229407
801,0.9431007234888198
802,0.9450853630579248
803,0.9460961410996694
804,0.9495903490540534
805,0.9506447031051989
806,0.9539016653111114
807,0.9540035027234629
808,0.9534273876231408
809,0.9505604086255399
810,0.9488674776131771
811,0.9518007375347942
812,0.9515192199440943
813,0.9506098820665874
814,0.9534501557220654
815,0.9516848691635768
816,0.955717456338144
817,0.9541978615479417
818,0.9527648521912745
819,0.9547792292776962
820,0.9533233795494065
821,0.9544368315691969
822,0.9526312204478817
823,0.951841023296899
824,0.9551225635909957
825,0.9570067691270553
826,0.9596396191243491
827,0.9565430205921959
828,0.9554002111717993
829,0.9551214867795692
830,0.9548580827003836
831,0.9472734024947135
832,0.9442207064379485
833,0.9458839228641474
834,0.9456800238038745
835,0.9507582353003301
836,0.9503601181329191
837,0.952006971623684
838,0.9485168710426516
839,0.9448464014645458
840,0.9488634739178697
841,0.9490814099116506
842,0.9455341769698062
843,0.9433520866120286
844,0.9440490595283536
845,0.9435182531698862
846,0.9448798114887692
847,0.9427923200771249
848,0.9431823546808459
849,0.9415314563737888
850,0.943988458823042
851,0.9408551538494462
852,0.9427580545765978
853,0.9434761019134839
854,0.9407509533096707
855,0.9395035392247687
856,0.9403725053820943
857,0.9399270791822808
858,0.9389155225315
860,0.9386178704379823
862,0.9384541260048099
863,0.9407091618358943
864,0.9397786605830584
865,0.9384043818024431
867,0.9361897451957288
868,0.9346608580464036
869,0.9327388768108609
870,0.9351166204400659
871,0.9366581683590355
872,0.9361305332977548
873,0.9375277860974481
874,0.9370661301302411
875,0.9373240813954263
876,0.9367373248704438
877,0.9365703880780867
878,0.9337133788216414
880,0.9371929060804869
881,0.9368950667561305
884,0.9398067045110321
885,0.9377799887330284
886,0.9367885726260435
887,0.9366254825363753
888,0.935718728501601
889,0.9362787713007131
890,0.9368515361417994
891,0.9403151695856843
892,0.9410289426759155
893,0.9418428822144976
894,0.9406483959587388
895,0.9410541504634932
896,0.9420141929454843
897,0.9441485630822567
898,0.9436920164076578
899,0.945132416296347
900,0.9455047688098362
901,0.9451669978922813
902,0.9434513839933268
903,0.9460068189918532
904,0.9435061157720925
905,0.9460716104057048
906,0.9460156933382584
907,0.9432262653911122
908,0.94325546985857
909,0.9434944248558639
910,0.9453569003384513
911,0.9458152107181582
912,0.9448426908883487
913,0.9410657460891743
914,0.9433978422145255
915,0.9485860626106786
916,0.9461845228799058
917,0.9503983753724868
918,0.9487720003069279
919,0.9503744562872333
920,0.9477655898064357
921,0.9467667008203049
922,0.9467133267368273
923,0.9478661107448494
924,0.9518075682307738
925,0.9496407727244034
926,0.9518332674271607
927,0.9543793890407057
928,0.9549391546846805
929,0.9602246470233117
930,0.9594534505543152
931,0.9590731858785361
932,0.9557263596419918
933,0.9572780534076568
934,0.9584420618956335
935,0.9579337694366927
936,0.9595919378998979
937,0.9581976889406236
938,0.9576240339603085
939,0.9536309220409753
940,0.9537672949063993
941,0.955689692878405
942,0.9560702736721006
943,0.9555511819888879
944,0.9567440047434249
945,0.9543516576858746
946,0.9512962062668855
947,0.9535345711723939
948,0.952714501554026
949,0.9591910300600989
950,0.9592415634420167
951,0.9590069146063699
952,0.957209101039577
953,0.9572977407812934
954,0.9585631545992075
955,0.9562298014775347
956,0.9558581549807559
957,0.9558780010844015
958,0.953959630426217
959,0.9570220629095185
960,0.9550431525512992
961,0.9585839721094861
962,0.9589252614069903
963,0.9586994082892932
964,0.9566939819625144
965,0.9544958388159998
966,0.9498556961215817
967,0.95269379052856
968,0.9518866317847755
969,0.9523769632538766
970,0.9575479975111924
971,0.9583711831045306
972,0.9588874831205569
973,0.9588008352781896
974,0.9601371198370863
975,0.9599433571468554
976,0.9583998672261617
977,0.959861476234132
978,0.956648196584934
979,0.9630896599934142
980,0.9592530062118608
981,0.9591893544899615
982,0.9580054431441906
983,0.9579841519106884
984,0.9510052567487987
985,0.9560296250361952
986,0.9581460732125963
987,0.9579605167956299
988,0.9601838715989763
989,0.9597924333269413
990,0.957547802282903
991,0.9588514530840495
992,0.9566474061091838
993,0.9575739409313841
994,0.9547413861810384
995,0.954638142292321
996,0.9526928782500047
997,0.9540937827084641
998,0.95402483191398
999,0.9553452991188712
1000,0.9524033066045559
1001,0.9557033490831022
1002,0.9550766651495434
1003,0.9556698085446576
1005,0.9590129473535393
1006,0.9567224313079227
1007,0.9548888886928822
1008,0.9555815144226554
1009,0.9563374387351818
1010,0.9518913534763597
1011,0.953826659261846
1012,0.9553886663400538
1013,0.9528262844976565
1014,0.9577981685205108
1015,0.9561410083950203
1016,0.9562700551079846
1017,0.957209835549396
1018,0.9571192933358216
1019,0.9576882012733096
1020,0.9576466653644892
1021,0.954555069823018
1022,0.95755610549558
1023,0.9580699049538929
1024,0.9587809436518887
1025,0.9587639532429828
1026,0.9595036840771245
1027,0.9570122737589734
1028,0.9547435544758999
1029,0.9589144770603578
1030,0.9599100630382063
1031,0.9589831066065839
1032,0.9538389160234106
1033,0.9518755477967138
1034,0.9492596042110272
1035,0.9496454628490723
1036,0.9513366810986228
1037,0.953235153032539
1038,0.9557380339984122
1039,0.9562394086233056
1040,0.9546815090478504
1041,0.9530148268381241
1042,0.9523961721542192
1043,0.9535326867686322
1044,0.9511793116370897
1045,0.9510757667705179
1046,0.9499883788393215
1047,0.9506201512806232
1048,0.9463291381190048
1049,0.9451428664534182
1050,0.9424982818610802
1051,0.9430602094957508
1052,0.9420171959289895
1053,0.9449073272317043
1054,0.9425830608385768
1055,0.9438808889659581
1056,0.9450679063561342
1057,0.9435139699769541
1058,0.9430608760109948
1059,0.94629177891407
1060,0.9430122598528307
1061,0.9420057399124797
1062,0.9451634886978693
1063,0.9467157495175891
1064,0.9448891742387141
1065,0.9441269110070447
1066,0.9448052345674699
1067,0.9447541209384682
1068,0.942732606885465
1069,0.9424316572834482
1070,0.9437606428671169
1071,0.944058505931614
1072,0.9427507521257372
1073,0.9401536194673675
1074,0.9469799303341071
1075,0.9472907875062612
1076,0.9449884496655919
1077,0.9472513385270972
1078,0.9509836643766889
1079,0.9502576880491638
1080,0.949860071681625
1081,0.950220948875885
1082,0.9509812902399386
1083,0.9517427712802918
1084,0.9520568322414904
1085,0.9518743168266162
1086,0.951692593124583
1087,0.9515088321777216
1088,0.9511377144925719
1091,0.950954111811748
1092,0.9518062733706235
1093,0.952471142113757
1094,0.9530731912566998
1095,0.9528765626212153
1096,0.9536120549419952
1097,0.9577446178759409
1098,0.9553827241085935
1099,0.9527873958824872
1100,0.9468025654090364
1101,0.9463392560437448
1102,0.9477200134621049
1103,0.9499006288370375
1106,0.949518090864665
1110,0.9492961914483584
1111,0.9460429779665255
1112,0.9479842200386305
1113,0.9500966853985371
1114,0.9503219740749566
1115,0.9485716847180087
1116,0.9478053931037825
1117,0.9494130945216754
1118,0.9508323318815831
1119,0.9499656349782065
1120,0.9484908797603202
1121,0.9454122134180734
1122,0.9456177260428056
1123,0.9497630170949616
1124,0.9473450523114393
1125,0.9475537514513419
1126,0.9488913668958872
1127,0.9494469703863624
1128,0.9489747415587854
1130,0.9488010624771362
1131,0.949195903470233
1132,0.9489624295032711
1133,0.9503309017597704
1134,0.9515582475447242
1135,0.9562884549671091
1136,0.956953983083968
1137,0.9552346950425524
1138,0.9522431095746244
1139,0.9524437336501966
1140,0.9536108291508769
1141,0.9510930410931774
1142,0.9495709403605985
1143,0.9509890819907507
1144,0.952825723821828
1145,0.9506783219925755
1146,0.9514371424437001
1147,0.9522935675673209
1148,0.9524240936757358
1149,0.9518719398603418
1150,0.9527632415892479
1151,0.9513115761594786
1152,0.9501819463496974
1153,0.9522906204953417
1154,0.9499764520245041
1155,0.9498405811374717
1156,0.9526422037872475
1157,0.9506763301707315
1158,0.9542346546263029
1159,0.9564902252801011
1160,0.9540034286507928
1161,0.955793829195224
1162,0.9535869732238409
1163,0.9505173530041248
1164,0.954350997176263
1165,0.9537591225955538
1166,0.9452855621284237
1167,0.9411756981584888
1168,0.9433464629919136
1169,0.9443420058838977
1170,0.9452962543757777
1171,0.9472738082896839
1172,0.9492255541182784
1173,0.9514276151567015
1174,0.9504369930658857
1175,0.9492400924942247
1176,0.9463149107727161
1177,0.9436424149072399
1178,0.9439694251963933
1179,0.9431842209540462
1180,0.9418267060868512
1181,0.9408787108714741
1182,0.9422556078478962
1183,0.9426621481786072
1184,0.9439205137031408
1185,0.9432445291381165
1186,0.9426406020918746
1187,0.9425977675368438
1188,0.9415079293450045
1189,0.9419877134976806
1190,0.943216185686489
1191,0.9434326027139476
1192,0.9433967399316464
1193,0.9432941645202442
1194,0.9442452532488007
1195,0.9431344919892641
1196,0.9439577651868448
1197,0.9465792077850401
1198,0.9487592023120887
1199,0.9479874628028118
1200,0.9477996268041259
1201,0.9473189332951926
1202,0.9477430588576156
1203,0.9493289521994074
1204,0.949700419420984
1205,0.9504848720052435
1206,0.9491050611838971
1207,0.9497822147183503
1208,0.9490294768801594
1209,0.9502393430546636
1210,0.949154927512396
1211,0.9504240152637919
1212,0.953168398190374
1213,0.9530878357814834
1214,0.9508256379026653
1215,0.9485252964631394
1216,0.949522152213594
1217,0.949636871980699
1218,0.9512687949287064
1219,0.9513409309985588
1220,0.9524723489002618
1221,0.9529095373552829
1222,0.952216429796945
1223,0.9512264551268063
1224,0.9529567553556743
1225,0.9523229254954089
1226,0.9517445737345296
1227,0.951279469444793
1228,0.952159467459925
1229,0.9525471582363888
1230,0.9514559570502424
1231,0.9517007083592057
1232,0.9510362514949219
1233,0.9522088217156046
1234,0.9516400286159578
1235,0.950280829585871
1236,0.9514106520318412
1237,0.9501665043103148
1238,0.9492712898854619
1239,0.9482693138199313
1240,0.9463594128329303
1241,0.9455248971765137
1242,0.9468083688199814
1243,0.9470157422027742
1244,0.946509367980556
1245,0.9463552216080579
1246,0.9462242702115049
1247,0.9460733926259384
1248,0.9456469675310539
1249,0.9454418582721565
1250,0.9451987526262109
1251,0.9456989175974024
1252,0.9456710989074305
1253,0.9469233246227121
1255,0.9453212817616287
1256,0.9455775161585451
1257,0.9441300597871474
1258,0.9431949809892353
1259,0.9442079521450658
1260,0.9443035739796808
1261,0.9425186430243818
1262,0.9420087826086914
1263,0.9418884199338325
1264,0.9413277776448246
1265,0.9414065104043522
1266,0.941733392694533
1267,0.9444471692547307
1268,0.9500131414553571
1269,0.9500713454069439
1270,0.9529695900125775
1271,0.9545519688621394
1272,0.95596666478712
1273,0.9565609057918469
1274,0.957636887443779
1275,0.9578867424521291
1276,0.9578931547172052
1277,0.9580540932651749
1278,0.9620946441054278
1279,0.964240175096966
1280,0.9623955657343277
1281,0.9647296346002847
1282,0.9616086152457082
1283,0.9634233092252769
1284,0.9632256862468662
1285,0.9645167292220694
1286,0.9698322830283896
1287,0.9677221741174832
1288,0.9657485083269195
1289,0.9643751403015264
1290,0.9642748157203854
1291,0.963831650310802
1292,0.9640724366399127
1293,0.9636216673443916
1294,0.9640011991553621
1295,0.963004078581763
1296,0.9637065505734853
1297,0.9640658621263851
1298,0.9630173658332367
1299,0.9633977180157033
