,Semester,Days,S1,S2,Pair,Return,Converged,Count day
397,9,23,D,UEP,D-UEP,0.9998911904391496,False,1254
398,9,29,DUK,SO,DUK-SO,0.95,False,1178
399,9,30,45200Q,EXC,45200Q-EXC,1.0483250816666727,True,1165
400,9,13,45200Q,EXC,45200Q-EXC,0.95,False,1178
401,9,7,AEP,TXU,AEP-TXU,1.0425265284891276,True,1135
402,9,33,AEP,TXU,AEP-TXU,1.0183570184107562,True,1175
403,9,3,AEP,TXU,AEP-TXU,1.023597106701981,True,1190
404,9,3,AEP,TXU,AEP-TXU,1.0312183521677605,True,1198
405,9,18,AEP,TXU,AEP-TXU,1.0180193633037105,True,1243
406,9,4,AEP,TXU,AEP-TXU,1.0064144307383331,False,1254
407,9,34,ED,EXC,ED-EXC,0.95,False,1166
408,9,16,DUK,TXU,DUK-TXU,1.0574889815622952,True,1144
409,9,21,DUK,TXU,DUK-TXU,1.0185031061982934,True,1173
410,9,2,DUK,TXU,DUK-TXU,1.0163534794423594,True,1187
411,9,8,DUK,TXU,DUK-TXU,1.0185855392095757,True,1216
412,9,26,AEP,DUK,AEP-DUK,1.0269750141440668,True,1155
413,9,17,AEP,DUK,AEP-DUK,1.032725685679218,True,1178
414,9,12,AEP,DUK,AEP-DUK,1.0139365384532444,True,1197
415,9,6,AEP,DUK,AEP-DUK,1.031251110311892,True,1212
416,9,8,AEP,DUK,AEP-DUK,1.0162797899052505,True,1237
417,9,10,AEP,DUK,AEP-DUK,1.0148685016002967,False,1254
418,9,8,XEL,PPW,XEL-PPW,1.029401233987138,True,1136
419,9,4,XEL,PPW,XEL-PPW,1.027690035031062,True,1159
420,9,5,XEL,PPW,XEL-PPW,1.0256611419853132,True,1197
421,9,4,XEL,PPW,XEL-PPW,1.027324864122641,True,1203
422,9,20,XEL,PPW,XEL-PPW,1.0262119348223602,True,1228
423,9,9,XEL,PPW,XEL-PPW,0.95,False,1241
424,9,23,EXC,SO,EXC-SO,0.95,False,1187
425,10,2,JCI,1436513D,JCI-1436513D,1.0000287947055195,True,1259
426,10,2,JCI,1436513D,JCI-1436513D,1.0000135726761499,True,1284
427,10,2,JCI,1436513D,JCI-1436513D,1.0000127766846163,True,1286
428,10,2,JCI,1436513D,JCI-1436513D,1.000009368208049,True,1292
429,10,2,JCI,1436513D,JCI-1436513D,1.0000119136821344,True,1302
430,10,4,JCI,1436513D,JCI-1436513D,1.0000211279443476,True,1308
431,10,2,JCI,1436513D,JCI-1436513D,1.0000113370659616,True,1313
432,10,2,JCI,1436513D,JCI-1436513D,1.0000219158896781,True,1315
433,10,2,JCI,1436513D,JCI-1436513D,1.0000229696940648,True,1318
434,10,6,JCI,1436513D,JCI-1436513D,1.0000229698161314,True,1325
435,10,2,JCI,1436513D,JCI-1436513D,1.0000240345070042,True,1327
436,10,6,JCI,1436513D,JCI-1436513D,1.0000318358245017,True,1336
437,10,4,JCI,1436513D,JCI-1436513D,1.0000145150348396,True,1365
438,10,13,XOM,3891289Q,XOM-3891289Q,1.0424405902891407,True,1266
439,10,7,XOM,3891289Q,XOM-3891289Q,1.0271842334469463,True,1277
440,10,5,XOM,3891289Q,XOM-3891289Q,1.021316700494446,True,1297
441,10,2,XOM,3891289Q,XOM-3891289Q,1.017131724342845,True,1321
442,10,34,XOM,3891289Q,XOM-3891289Q,0.95,False,1368
443,10,9,NEE,CIN,NEE-CIN,1.027328167331128,True,1262
444,10,7,NEE,CIN,NEE-CIN,1.0266417072677874,True,1271
445,10,20,NEE,CIN,NEE-CIN,0.95,False,1319
446,10,11,375573Q,MWI,375573Q-MWI,1.0613227556633902,True,1270
447,10,5,375573Q,MWI,375573Q-MWI,1.0511175927076741,True,1279
448,10,4,375573Q,MWI,375573Q-MWI,0.95,False,1289
449,10,33,375573Q,MWI,375573Q-MWI,1.0222951478754994,False,1381
450,10,5,D,UEP,D-UEP,1.0198058048553325,True,1271
451,10,63,D,UEP,D-UEP,1.018856040057787,True,1337
452,10,10,D,UEP,D-UEP,1.015349250499052,True,1356
453,10,12,D,UEP,D-UEP,1.006384678683156,False,1381
454,10,20,CEG,D,CEG-D,1.0212544585866838,True,1273
455,10,5,CEG,D,CEG-D,1.0344898913675145,True,1286
456,10,11,CEG,D,CEG-D,1.046122115652223,True,1348
457,10,10,CEG,D,CEG-D,1.0250073568831444,True,1365
458,10,19,ETR,CIN,ETR-CIN,0.95,False,1272
459,10,44,ETR,CIN,ETR-CIN,0.95,False,1357
460,10,13,BEAM,CEG,BEAM-CEG,1.0357837143944966,True,1268
461,10,14,BEAM,CEG,BEAM-CEG,1.0473581402102639,True,1286
462,10,4,BEAM,CEG,BEAM-CEG,1.0252824214625522,True,1310
463,10,2,BEAM,CEG,BEAM-CEG,0.95,False,1322
464,10,25,45200Q,2500Q,45200Q-2500Q,1.0316060475059325,True,1278
465,10,10,45200Q,2500Q,45200Q-2500Q,0.95,False,1330
466,10,9,45200Q,2500Q,45200Q-2500Q,0.95,False,1356
467,10,92,AEP,DUK,AEP-DUK,0.95,False,1356
468,11,2,JCI,1436513D,JCI-1436513D,1.0000096387755708,True,1383
469,11,5,JCI,1436513D,JCI-1436513D,1.0000277708000456,True,1391
470,11,2,JCI,1436513D,JCI-1436513D,1.00002045619413,True,1395
471,11,4,JCI,1436513D,JCI-1436513D,1.0000199987670013,True,1399
472,11,2,JCI,1436513D,JCI-1436513D,1.0000101556224568,True,1401
473,11,4,JCI,1436513D,JCI-1436513D,1.000019951235699,True,1414
474,11,2,JCI,1436513D,JCI-1436513D,1.0000206910971612,True,1422
475,11,2,JCI,1436513D,JCI-1436513D,1.0000106759401417,True,1425
476,11,2,JCI,1436513D,JCI-1436513D,1.0000206658753856,True,1431
477,11,2,JCI,1436513D,JCI-1436513D,1.0000088688800548,True,1433
478,11,3,JCI,1436513D,JCI-1436513D,1.0000198605589057,True,1436
479,11,3,JCI,1436513D,JCI-1436513D,1.0000205260075805,True,1442
480,11,2,JCI,1436513D,JCI-1436513D,1.0000224136647913,True,1446
481,11,2,JCI,1436513D,JCI-1436513D,1.0000200294462944,True,1448
482,11,2,JCI,1436513D,JCI-1436513D,1.000023798165566,True,1452
483,11,2,JCI,1436513D,JCI-1436513D,1.0000230925687021,True,1454
484,11,2,JCI,1436513D,JCI-1436513D,1.0000230925687021,True,1462
485,11,2,JCI,1436513D,JCI-1436513D,1.000024664011678,True,1465
486,11,2,JCI,1436513D,JCI-1436513D,1.0000235656715537,True,1468
487,11,2,JCI,1436513D,JCI-1436513D,1.0000202378808536,True,1474
488,11,3,JCI,1436513D,JCI-1436513D,1.0000189486171949,True,1478
489,11,2,JCI,1436513D,JCI-1436513D,1.0000204414192797,True,1480
490,11,2,JCI,1436513D,JCI-1436513D,1.0000215061723159,True,1483
491,11,5,JCI,1436513D,JCI-1436513D,1.000025503736137,True,1488
492,11,33,XEL,UEP,XEL-UEP,0.95,False,1452
493,11,6,XEL,PPL,XEL-PPL,1.0211666274165851,True,1391
494,11,10,XEL,PPL,XEL-PPL,0.95,False,1430
495,11,14,UEP,PPL,UEP-PPL,1.037424663434162,True,1399
496,11,9,UEP,PPL,UEP-PPL,0.95,False,1438
497,11,88,CEG,UEP,CEG-UEP,1.0184449077826152,True,1486
498,11,9,CEG,UEP,CEG-UEP,1.020224297325048,True,1500
499,11,11,CEG,PPL,CEG-PPL,1.030279954991342,True,1396
500,11,31,CEG,PPL,CEG-PPL,0.95,False,1431
501,11,14,D,PPL,D-PPL,1.0430097457232697,True,1394
502,11,31,D,PPL,D-PPL,0.95,False,1429
503,11,10,D,PPL,D-PPL,1.0172034466985338,True,1489
504,11,2,D,PPL,D-PPL,1.0250129053451593,True,1493
505,11,8,D,PPL,D-PPL,0.9654969469284065,False,1505
506,11,12,XEL,CEG,XEL-CEG,1.0216303915556404,True,1412
507,11,16,XEL,CEG,XEL-CEG,1.0288017715499453,True,1466
508,11,31,XEL,CEG,XEL-CEG,0.95,False,1502
509,11,19,SO,UEP,SO-UEP,1.0235617110379933,True,1432
510,11,4,SO,UEP,SO-UEP,1.0274130431903747,True,1442
511,11,5,CEG,D,CEG-D,1.0201654026418623,True,1428
512,11,68,CEG,D,CEG-D,1.002292966861951,False,1505
513,12,2,JCI,1436513D,JCI-1436513D,1.0000191744199618,True,1510
514,12,2,JCI,1436513D,JCI-1436513D,1.000019771753917,True,1512
515,12,3,JCI,1436513D,JCI-1436513D,1.000011433420271,True,1533
516,12,3,JCI,1436513D,JCI-1436513D,1.0000073520763935,True,1561
517,12,2,JCI,1436513D,JCI-1436513D,1.000008939908747,True,1567
518,12,2,JCI,1436513D,JCI-1436513D,1.0000147364245922,True,1574
519,12,3,JCI,1436513D,JCI-1436513D,1.0000205059564804,True,1577
520,12,2,JCI,1436513D,JCI-1436513D,1.0000118062309868,True,1580
521,12,2,JCI,1436513D,JCI-1436513D,1.0000168031153691,True,1590
522,12,3,JCI,1436513D,JCI-1436513D,1.0000175465502177,True,1602
523,12,2,JCI,1436513D,JCI-1436513D,1.0000198128646602,True,1607
524,12,2,JCI,1436513D,JCI-1436513D,1.0000116359968885,True,1621
525,12,2,JCI,1436513D,JCI-1436513D,1.000006841844364,True,1623
526,12,2,JCI,1436513D,JCI-1436513D,1.000006853590548,True,1626
527,12,96,CEG,0961514D,CEG-0961514D,0.95,False,1607
528,12,10,AEP,NEE,AEP-NEE,1.0152875784790327,True,1520
529,12,12,AEP,NEE,AEP-NEE,1.0231660756277736,True,1558
530,12,5,AEP,NEE,AEP-NEE,1.023503031125978,True,1570
531,12,3,AEP,NEE,AEP-NEE,1.036854026594911,True,1588
532,12,36,AEP,NEE,AEP-NEE,0.9774774216024217,False,1632
533,12,20,CEG,PPW,CEG-PPW,1.0287956227653694,True,1524
534,12,6,CEG,PPW,CEG-PPW,1.0420603502133987,True,1566
535,12,3,CEG,PPW,CEG-PPW,1.0385933048835956,True,1612
536,12,8,CEG,PPW,CEG-PPW,1.0324599594187995,True,1624
537,12,63,DUK,SO,DUK-SO,1.0367138815146095,True,1575
538,12,8,DUK,SO,DUK-SO,0.95,False,1586
539,12,10,DUK,SO,DUK-SO,1.030126483462627,True,1609
540,12,15,DUK,SO,DUK-SO,1.0394268579002166,True,1629
541,12,4,STI,KEY,STI-KEY,0.95,False,1512
542,12,2,STI,KEY,STI-KEY,1.00171722687482,False,1632
543,12,4,DOW,PGL,DOW-PGL,1.026441851469654,True,1508
544,12,13,DOW,PGL,DOW-PGL,1.0278253500254397,True,1537
545,12,11,DOW,PGL,DOW-PGL,1.0611241177995543,True,1559
546,12,11,DOW,PGL,DOW-PGL,0.95,False,1592
547,12,2,CNP,SO,CNP-SO,1.0285500998927628,True,1519
548,12,5,CNP,SO,CNP-SO,1.0510725980604498,True,1529
549,12,57,CNP,SO,CNP-SO,1.0377580950313356,True,1594
550,12,13,CNP,SO,CNP-SO,1.0516050807661148,True,1629
551,12,29,D,0961514D,D-0961514D,1.03477178726352,True,1571
552,13,2,JCI,1436513D,JCI-1436513D,1.000013522609622,True,1635
553,13,3,JCI,1436513D,JCI-1436513D,1.00001872505861,True,1652
554,13,2,JCI,1436513D,JCI-1436513D,1.0000124597007778,True,1664
555,13,2,JCI,1436513D,JCI-1436513D,1.000025438482262,True,1673
556,13,4,JCI,1436513D,JCI-1436513D,1.0000126243876157,True,1683
557,13,3,JCI,1436513D,JCI-1436513D,1.0000147400163921,True,1706
558,13,2,JCI,1436513D,JCI-1436513D,1.000012314322553,True,1717
559,13,2,JCI,1436513D,JCI-1436513D,1.0000078187507104,True,1730
560,13,3,JCI,1436513D,JCI-1436513D,1.0000062713528455,True,1742
561,13,2,JCI,1436513D,JCI-1436513D,1.0000093341295446,True,1747
562,13,2,JCI,1436513D,JCI-1436513D,1.0000176573625315,True,1750
563,13,3,JCI,1436513D,JCI-1436513D,1.000011095043039,True,1754
564,13,47,D,0961514D,D-0961514D,0.95,False,1682
565,13,26,2269312Q,0111145D,2269312Q-0111145D,0.95,False,1657
566,13,6,2269312Q,0111145D,2269312Q-0111145D,1.021758860980875,True,1742
567,13,11,2269312Q,0111145D,2269312Q-0111145D,0.95,False,1754
568,13,34,AEP,NEE,AEP-NEE,0.95,False,1680
569,13,6,EMR,PGL,EMR-PGL,0.95,False,1643
570,13,5,XEL,GPUI,XEL-GPUI,1.020937077588868,True,1641
571,13,67,XEL,GPUI,XEL-GPUI,1.0198158766752436,True,1711
572,13,8,XEL,GPUI,XEL-GPUI,1.0413075923180648,True,1721
573,13,6,XEL,GPUI,XEL-GPUI,0.95,False,1736
574,13,6,375573Q,EMN,375573Q-EMN,1.0421694635410916,True,1654
575,13,25,375573Q,EMN,375573Q-EMN,0.95,False,1681
576,13,12,CEG,PPW,CEG-PPW,1.0243722911957953,True,1650
577,13,11,CEG,PPW,CEG-PPW,1.028173672620663,True,1680
578,13,22,CEG,PPW,CEG-PPW,0.95,False,1707
579,13,21,CEG,PPW,CEG-PPW,0.9821069542554315,False,1755
580,14,6,JCI,1436513D,JCI-1436513D,1.0000126147033244,True,1760
581,14,4,JCI,1436513D,JCI-1436513D,1.0000107279099455,True,1764
582,14,4,JCI,1436513D,JCI-1436513D,1.0000072881041187,True,1770
583,14,4,JCI,1436513D,JCI-1436513D,1.0000114429476745,True,1775
584,14,5,JCI,1436513D,JCI-1436513D,1.0000159554158286,True,1780
585,14,2,JCI,1436513D,JCI-1436513D,1.000020162755002,True,1783
586,14,4,JCI,1436513D,JCI-1436513D,1.0000075178492986,True,1789
587,14,2,JCI,1436513D,JCI-1436513D,1.000027206591792,True,1792
588,14,2,JCI,1436513D,JCI-1436513D,1.0000180867319226,True,1795
589,14,5,JCI,1436513D,JCI-1436513D,1.0000153360466475,True,1802
590,14,2,JCI,1436513D,JCI-1436513D,1.0000289589007034,True,1804
591,14,2,JCI,1436513D,JCI-1436513D,1.0000136886853792,True,1807
592,14,2,JCI,1436513D,JCI-1436513D,1.0000248028384535,True,1813
593,14,2,JCI,1436513D,JCI-1436513D,1.0000126619738081,True,1821
594,14,2,JCI,1436513D,JCI-1436513D,1.000018069813669,True,1828
595,14,2,JCI,1436513D,JCI-1436513D,1.0000067001785107,True,1842
596,14,3,JCI,1436513D,JCI-1436513D,1.0000095341661699,True,1848
597,14,4,JCI,1436513D,JCI-1436513D,1.0000157874676685,True,1853
598,14,3,JCI,1436513D,JCI-1436513D,1.000014990111539,True,1857
599,14,4,JCI,1436513D,JCI-1436513D,1.0000127710799558,True,1861
600,14,9,JCI,1436513D,JCI-1436513D,1.0000124777098398,True,1870
601,14,6,JCI,1436513D,JCI-1436513D,1.00001868621661,True,1876
602,14,6,JNJ,ABT,JNJ-ABT,0.95,False,1760
603,14,8,JNJ,ABT,JNJ-ABT,0.95,False,1812
604,14,9,CEG,TXU,CEG-TXU,1.0218138282102422,True,1766
605,14,3,CEG,TXU,CEG-TXU,1.021709955656486,True,1789
606,14,23,CEG,TXU,CEG-TXU,0.95,False,1812
607,14,8,D,0111145D,D-0111145D,1.0254587972267615,True,1764
608,14,31,D,0111145D,D-0111145D,0.95,False,1797
609,14,8,8214761Q,RLM,8214761Q-RLM,0.95,False,1790
610,14,18,8214761Q,RLM,8214761Q-RLM,0.95,False,1832
611,14,12,8214761Q,RLM,8214761Q-RLM,1.0010643700020005,False,1882
612,14,10,UTX,TXT,UTX-TXT,1.03553164793489,True,1765
613,14,2,UTX,TXT,UTX-TXT,1.0360348181894057,True,1772
614,14,5,UTX,TXT,UTX-TXT,1.0291029326924455,True,1780
615,14,2,UTX,TXT,UTX-TXT,1.0337595666489514,True,1783
616,14,5,UTX,TXT,UTX-TXT,1.0519375598485177,True,1790
617,14,6,UTX,TXT,UTX-TXT,1.0429820807020322,True,1798
618,14,5,UTX,TXT,UTX-TXT,1.0360190490198085,True,1815
619,14,5,UTX,TXT,UTX-TXT,1.0558465077574632,True,1826
620,14,10,UTX,TXT,UTX-TXT,0.95,False,1856
621,14,16,739306Q,D,739306Q-D,1.0252433284061635,True,1770
622,14,12,739306Q,D,739306Q-D,0.95,False,1794
623,14,5,MMC,RNB,MMC-RNB,1.044364955565585,True,1759
624,14,7,MMC,RNB,MMC-RNB,0.95,False,1772
625,15,3,JCI,1436513D,JCI-1436513D,1.0000127756627224,True,1886
626,15,2,JCI,1436513D,JCI-1436513D,1.0000076885101101,True,1892
627,15,10,JCI,1436513D,JCI-1436513D,1.00001913032665,True,1902
628,15,3,JCI,1436513D,JCI-1436513D,1.0000101295716533,True,1905
629,15,2,JCI,1436513D,JCI-1436513D,1.0000094805551782,True,1907
630,15,3,JCI,1436513D,JCI-1436513D,1.0000187259832543,True,1910
631,15,9,JCI,1436513D,JCI-1436513D,1.0000139316445122,True,1919
632,15,9,JCI,1436513D,JCI-1436513D,1.0000156514980927,True,1928
633,15,2,JCI,1436513D,JCI-1436513D,1.0000071964464639,True,1932
634,15,4,JCI,1436513D,JCI-1436513D,1.0000063124821061,True,1936
635,15,8,JCI,1436513D,JCI-1436513D,1.0000067796030048,True,1944
636,15,2,JCI,1436513D,JCI-1436513D,1.000014241971575,True,1946
637,15,19,JCI,1436513D,JCI-1436513D,1.0000062120231312,True,1968
638,15,7,JCI,1436513D,JCI-1436513D,1.0000059705209954,True,1975
639,15,4,JCI,1436513D,JCI-1436513D,1.000010670631508,True,1979
640,15,13,JCI,1436513D,JCI-1436513D,1.0000089714606095,True,1992
641,15,4,JCI,1436513D,JCI-1436513D,1.0000163647694467,True,1996
642,15,2,JCI,1436513D,JCI-1436513D,1.000006677087217,True,1998
643,15,6,JCI,1436513D,JCI-1436513D,1.0000078859199624,False,2005
644,15,31,AEP,0111145D,AEP-0111145D,1.0474094581271385,True,1912
645,15,19,AEP,0111145D,AEP-0111145D,1.050353836938865,True,1936
646,15,7,AEP,0111145D,AEP-0111145D,1.029390553380039,True,1946
647,15,26,AEP,0111145D,AEP-0111145D,1.0366795375830071,True,1974
648,15,18,AEP,0111145D,AEP-0111145D,0.95,False,2001
649,15,7,AEP,CIN,AEP-CIN,1.0233630426846938,True,1898
650,15,31,AEP,CIN,AEP-CIN,1.0367871973274128,True,1944
651,15,31,AEP,CIN,AEP-CIN,0.95,False,2001
652,15,46,ED,PEG,ED-PEG,0.95,False,1939
653,15,17,XEL,CEG,XEL-CEG,0.95,False,1898
654,15,38,XEL,CEG,XEL-CEG,0.95,False,2003
655,15,20,D,TXU,D-TXU,0.95,False,1933
656,15,2,D,TXU,D-TXU,1.0311754214415008,True,1955
657,15,22,D,TXU,D-TXU,1.0293844335109639,True,1993
658,15,7,D,TXU,D-TXU,1.0056706829804767,False,2005
659,15,7,CNP,UCM,CNP-UCM,1.0177697823958691,True,1900
660,15,10,CNP,UCM,CNP-UCM,0.95,False,1917
661,15,13,RDPL,300583Q,RDPL-300583Q,0.95,False,1927
662,15,20,RDPL,300583Q,RDPL-300583Q,1.062383753315116,True,1966
663,15,30,RDPL,300583Q,RDPL-300583Q,1.0522338844072763,True,2003
664,15,10,PGL,0111145D,PGL-0111145D,1.0445552951299084,True,1911
665,15,10,PGL,0111145D,PGL-0111145D,0.95,False,1958
666,15,32,SO,0961514D,SO-0961514D,1.0361646838870668,True,1919
667,15,4,SO,0961514D,SO-0961514D,0.95,False,1954
668,15,19,SO,0961514D,SO-0961514D,1.0219951659685214,True,2004
669,16,3,JCI,1436513D,JCI-1436513D,1.0000050105147098,True,2012
670,16,2,JCI,1436513D,JCI-1436513D,1.0000068031991098,True,2017
671,16,3,JCI,1436513D,JCI-1436513D,1.0000094892322295,True,2022
672,16,2,JCI,1436513D,JCI-1436513D,1.0000078647428141,True,2026
673,16,4,JCI,1436513D,JCI-1436513D,1.0000094226781253,True,2042
674,16,2,JCI,1436513D,JCI-1436513D,1.000010281876904,True,2050
675,16,2,JCI,1436513D,JCI-1436513D,1.000006775621585,True,2053
676,16,2,JCI,1436513D,JCI-1436513D,1.0000084781083154,True,2058
677,16,2,JCI,1436513D,JCI-1436513D,1.0000095985070685,True,2061
678,16,4,JCI,1436513D,JCI-1436513D,1.0000096283175273,True,2068
679,16,2,JCI,1436513D,JCI-1436513D,1.0000084305557542,True,2072
680,16,2,JCI,1436513D,JCI-1436513D,1.0000058343397569,True,2080
681,16,4,JCI,1436513D,JCI-1436513D,1.0000181732557896,True,2085
682,16,3,JCI,1436513D,JCI-1436513D,1.0000147798369299,True,2093
683,16,4,JCI,1436513D,JCI-1436513D,1.0000166262614898,True,2097
684,16,2,JCI,1436513D,JCI-1436513D,1.0000122787148567,True,2100
685,16,3,JCI,1436513D,JCI-1436513D,1.0000162029541033,True,2106
686,16,3,JCI,1436513D,JCI-1436513D,1.0000132349776296,True,2112
687,16,2,JCI,1436513D,JCI-1436513D,1.0000084240889917,True,2129
688,16,2,JCI,1436513D,JCI-1436513D,1.0000076342602546,False,2132
689,16,3,SO,0961514D,SO-0961514D,1.036436642222598,True,2014
690,16,13,SO,0961514D,SO-0961514D,0.95,False,2039
691,16,38,FE,AEE,FE-AEE,0.95,False,2060
692,16,13,AEP,0111145D,AEP-0111145D,0.95,False,2017
693,16,20,CEG,CIN,CEG-CIN,0.95,False,2027
694,16,16,ED,TXU,ED-TXU,1.0445990006852561,True,2032
695,16,3,ED,TXU,ED-TXU,0.95,False,2075
696,17,45,JCI,1436513D,JCI-1436513D,1.000015705597715,True,2176
697,17,69,JCI,1436513D,JCI-1436513D,1.0000198873336148,True,2246
698,17,10,JCI,1436513D,JCI-1436513D,1.0000043788933066,False,2257
699,17,9,SO,AEE,SO-AEE,0.95,False,2146
700,17,3,SO,AEE,SO-AEE,1.0309770622253658,True,2203
701,17,7,SO,AEE,SO-AEE,1.0823307047860122,True,2211
702,17,3,SO,AEE,SO-AEE,1.044144735273907,True,2215
703,17,12,PEG,UCM,PEG-UCM,0.95,False,2147
704,17,13,1288652D,UPC,1288652D-UPC,0.95,False,2144
705,17,7,NEE,FE,NEE-FE,0.95,False,2176
706,17,4,NEE,FE,NEE-FE,1.0518271434448832,True,2207
707,17,9,NEE,FE,NEE-FE,1.047597658419314,True,2216
708,17,6,NEE,FE,NEE-FE,0.9608309499196807,False,2257
709,17,5,OKE,SRE,OKE-SRE,1.0443361416080659,True,2147
710,17,12,OKE,SRE,OKE-SRE,0.95,False,2167
711,17,3,OKE,SRE,OKE-SRE,1.0482656282162792,True,2183
712,17,23,OKE,SRE,OKE-SRE,1.0235656311893906,False,2257
713,17,5,FNMA,UPC,FNMA-UPC,0.95,False,2140
714,17,3,CNP,CIN,CNP-CIN,1.0572898326728948,True,2148
715,17,7,CNP,CIN,CNP-CIN,0.95,False,2182
716,17,4,CNP,CIN,CNP-CIN,0.95,False,2228
717,18,2,JCI,1436513D,JCI-1436513D,1.0000159389505034,True,2258
718,18,4,JCI,1436513D,JCI-1436513D,1.0000141264602067,True,2270
719,18,3,JCI,1436513D,JCI-1436513D,1.0000079629925058,True,2282
720,18,2,JCI,1436513D,JCI-1436513D,1.0000173883835826,True,2290
721,18,2,JCI,1436513D,JCI-1436513D,1.0000125840143692,True,2292
722,18,2,JCI,1436513D,JCI-1436513D,1.00002143140356,True,2295
723,18,2,JCI,1436513D,JCI-1436513D,1.00000646819815,True,2306
724,18,3,JCI,1436513D,JCI-1436513D,1.0000267970538403,True,2313
725,18,2,JCI,1436513D,JCI-1436513D,1.0000127454459597,True,2315
726,18,2,JCI,1436513D,JCI-1436513D,1.000013650649493,True,2320
727,18,11,JCI,1436513D,JCI-1436513D,1.000010746560118,True,2335
728,18,5,JCI,1436513D,JCI-1436513D,1.0000051879461838,True,2340
729,18,2,JCI,1436513D,JCI-1436513D,1.000008259014601,True,2344
730,18,4,JCI,1436513D,JCI-1436513D,1.0000068509463378,True,2348
731,18,2,JCI,1436513D,JCI-1436513D,1.0000178091987888,True,2353
732,18,2,JCI,1436513D,JCI-1436513D,1.000016917619393,True,2357
733,18,2,JCI,1436513D,JCI-1436513D,1.0000178091987888,True,2359
734,18,2,JCI,1436513D,JCI-1436513D,1.0000115547416202,True,2361
735,18,2,JCI,1436513D,JCI-1436513D,1.0000090907785446,True,2364
736,18,2,JCI,1436513D,JCI-1436513D,1.0000101134156807,True,2367
737,18,2,JCI,1436513D,JCI-1436513D,1.0000205844352787,True,2369
738,18,4,JCI,1436513D,JCI-1436513D,1.0000093484095727,True,2375
739,18,3,JCI,1436513D,JCI-1436513D,1.0000116416090568,True,2378
740,18,1,JCI,1436513D,JCI-1436513D,1.0000116416090568,False,2382
741,18,13,SO,0111145D,SO-0111145D,1.050458898526419,True,2272
742,18,4,SO,0111145D,SO-0111145D,1.0399919231674901,True,2284
743,18,6,SO,0111145D,SO-0111145D,0.95,False,2297
744,18,24,544791Q,228510Q,544791Q-228510Q,1.0691238081317695,True,2294
745,18,10,544791Q,228510Q,544791Q-228510Q,1.0505002935978007,True,2329
746,18,19,544791Q,228510Q,544791Q-228510Q,0.95,False,2349
747,18,44,41018Q,BBT,41018Q-BBT,0.95,False,2302
748,18,3,GP,228510Q,GP-228510Q,0.95,False,2265
749,18,6,AEP,SO,AEP-SO,1.0464267686099702,True,2262
750,18,18,AEP,SO,AEP-SO,0.95,False,2295
751,18,21,AEP,SO,AEP-SO,0.95,False,2360
752,18,13,NCC,HBAN,NCC-HBAN,0.95,False,2301
753,18,40,GP,544791Q,GP-544791Q,1.087005805938252,True,2304
754,18,7,GP,544791Q,GP-544791Q,0.95,False,2332
755,18,4,UPC,2676187Q,UPC-2676187Q,1.0392398398344473,True,2307
756,18,23,UPC,2676187Q,UPC-2676187Q,1.0523653275153864,True,2341
757,18,11,UPC,2676187Q,UPC-2676187Q,0.95,False,2363
758,18,4,WFC,SNV,WFC-SNV,1.0571751712024422,True,2261
759,18,5,WFC,SNV,WFC-SNV,1.0366299737860512,True,2269
760,18,2,WFC,SNV,WFC-SNV,1.0343413156060124,True,2279
761,18,13,WFC,SNV,WFC-SNV,1.0261548786548347,True,2295
762,18,5,WFC,SNV,WFC-SNV,1.0406151982848622,True,2361
763,18,4,WFC,SNV,WFC-SNV,1.0325952357250872,True,2370
764,18,8,WFC,SNV,WFC-SNV,0.9896638417200477,False,2382
765,19,3,JCI,1436513D,JCI-1436513D,1.0000176456119032,True,2388
766,19,2,JCI,1436513D,JCI-1436513D,1.0000062075173035,True,2406
767,19,2,JCI,1436513D,JCI-1436513D,1.0000110153101387,True,2411
768,19,2,JCI,1436513D,JCI-1436513D,1.0000089423441096,True,2416
769,19,2,JCI,1436513D,JCI-1436513D,1.0000085108095815,True,2429
770,19,2,JCI,1436513D,JCI-1436513D,1.0000073684129622,True,2435
771,19,3,JCI,1436513D,JCI-1436513D,1.0000072381086798,True,2458
772,19,2,JCI,1436513D,JCI-1436513D,1.0000145090597987,True,2468
773,19,2,JCI,1436513D,JCI-1436513D,1.0000106454697912,True,2475
774,19,3,JCI,1436513D,JCI-1436513D,1.0000079479780497,True,2496
775,19,121,FNMA,FMCC,FNMA-FMCC,0.9719260034229665,False,2506
776,19,77,OMX,TIN,OMX-TIN,1.0529485600008652,True,2498
777,19,9,DD,WY,DD-WY,0.95,False,2397
778,19,10,WY,544791Q,WY-544791Q,0.95,False,2410
779,19,2,CIN,AEE,CIN-AEE,1.0256045702204444,True,2385
780,19,3,CIN,AEE,CIN-AEE,1.0471449544577611,True,2394
781,19,30,CIN,AEE,CIN-AEE,0.95,False,2424
782,19,15,RDPL,CVX,RDPL-CVX,1.0422598182140341,True,2397
783,19,7,RDPL,CVX,RDPL-CVX,1.0507574620491518,True,2410
784,19,23,RDPL,CVX,RDPL-CVX,0.95,False,2445
785,19,17,MRO,XOM,MRO-XOM,1.0576582498194833,True,2401
786,19,24,MRO,XOM,MRO-XOM,0.95,False,2428
787,19,14,RDPL,ASH,RDPL-ASH,0.95,False,2395
