,Semester,Days,S1,S2,Pair,Return,Converged,Count day
1012,24,18,JCI,1436513D,JCI-1436513D,1.0000071469638006,True,3018
1013,24,4,JCI,1436513D,JCI-1436513D,1.000009543371891,True,3022
1014,24,7,JCI,1436513D,JCI-1436513D,1.0000088728852305,True,3029
1015,24,10,JCI,1436513D,JCI-1436513D,1.000012051837177,True,3039
1016,24,12,JCI,1436513D,JCI-1436513D,1.0000083281406391,True,3051
1017,24,40,JCI,1436513D,JCI-1436513D,1.0000047121143005,True,3091
1018,24,9,JCI,1436513D,JCI-1436513D,1.0000028678534978,True,3100
1019,24,25,JCI,1436513D,JCI-1436513D,1.0000052627256815,True,3125
1020,24,2,JCI,1436513D,JCI-1436513D,1.0000041445615893,False,3128
1021,24,6,3621240Q,SPGI,3621240Q-SPGI,1.0598643726704107,True,3007
1022,24,8,3621240Q,SPGI,3621240Q-SPGI,1.0507360871147102,True,3086
1023,24,4,3621240Q,SPGI,3621240Q-SPGI,1.0337847270287528,True,3091
1024,24,17,3621240Q,SPGI,3621240Q-SPGI,1.0056531468415426,False,3128
1025,24,10,1317355D,WAMUQ,1317355D-WAMUQ,1.0351542607993742,True,3023
1026,24,5,1317355D,WAMUQ,1317355D-WAMUQ,1.0431781802656785,True,3030
1027,24,13,1317355D,WAMUQ,1317355D-WAMUQ,1.060492527204492,True,3061
1028,24,3,1317355D,WAMUQ,1317355D-WAMUQ,0.95,False,3073
1029,24,15,355488Q,TT,355488Q-TT,1.044846304536266,True,3022
1030,24,17,355488Q,TT,355488Q-TT,0.95,False,3052
1031,24,48,WBA,1288652D,WBA-1288652D,0.95,False,3048
1032,24,11,TJX,ALL,TJX-ALL,0.95,False,3011
1033,24,19,TJX,ALL,TJX-ALL,1.0690208017933311,True,3047
1034,24,5,TJX,ALL,TJX-ALL,1.0609810503149275,True,3056
1035,24,5,TJX,ALL,TJX-ALL,1.0545710896523235,True,3096
1036,24,4,TJX,ALL,TJX-ALL,1.0406435635370754,True,3106
1037,24,9,TJX,ALL,TJX-ALL,1.0167121549954443,False,3128
1038,24,8,SHW,MET,SHW-MET,1.0399889492435932,True,3010
1039,24,8,SHW,MET,SHW-MET,0.95,False,3022
1040,24,56,SHW,MET,SHW-MET,0.95,False,3083
1041,24,20,SHW,MET,SHW-MET,0.9907867081437752,False,3128
1042,24,2,DIS,1293405D,DIS-1293405D,1.0314391733037536,True,3005
1043,24,9,DIS,1293405D,DIS-1293405D,0.95,False,3026
1044,24,5,DIS,1293405D,DIS-1293405D,0.95,False,3039
1045,24,14,DIS,1293405D,DIS-1293405D,1.0336738058879194,True,3103
1046,24,20,DIS,1293405D,DIS-1293405D,0.977424454772866,False,3128
1047,24,38,3517233Q,USB,3517233Q-USB,1.0330023443548708,True,3045
1048,24,5,3517233Q,USB,3517233Q-USB,0.95,False,3078
1049,25,5,JCI,1436513D,JCI-1436513D,1.000005397846932,True,3134
1050,25,3,JCI,1436513D,JCI-1436513D,1.0000062874733757,True,3137
1051,25,2,JCI,1436513D,JCI-1436513D,1.0000092419443631,True,3146
1052,25,4,JCI,1436513D,JCI-1436513D,1.0000044963794705,True,3150
1053,25,3,JCI,1436513D,JCI-1436513D,1.0000055761937412,True,3154
1054,25,5,JCI,1436513D,JCI-1436513D,1.0000022740242234,True,3163
1055,25,3,JCI,1436513D,JCI-1436513D,1.0000046482162286,True,3166
1056,25,2,JCI,1436513D,JCI-1436513D,1.0000061930730206,True,3173
1057,25,2,JCI,1436513D,JCI-1436513D,1.0000047790752533,True,3175
1058,25,4,JCI,1436513D,JCI-1436513D,1.0000080768240938,True,3179
1059,25,5,JCI,1436513D,JCI-1436513D,1.0000067346578558,True,3185
1060,25,6,JCI,1436513D,JCI-1436513D,1.0000061545790855,True,3192
1061,25,2,JCI,1436513D,JCI-1436513D,1.0000079369151234,True,3195
1062,25,7,JCI,1436513D,JCI-1436513D,1.000004791138931,True,3202
1063,25,3,JCI,1436513D,JCI-1436513D,1.0000049429192557,True,3207
1064,25,4,JCI,1436513D,JCI-1436513D,1.0000061345296474,True,3215
1065,25,2,JCI,1436513D,JCI-1436513D,1.0000058035103656,True,3218
1066,25,2,JCI,1436513D,JCI-1436513D,1.0000087685027383,True,3221
1067,25,3,JCI,1436513D,JCI-1436513D,1.0000105100584804,True,3224
1068,25,2,JCI,1436513D,JCI-1436513D,1.0000060324819873,True,3234
1069,25,2,JCI,1436513D,JCI-1436513D,1.0000034326247391,True,3239
1070,25,2,JCI,1436513D,JCI-1436513D,1.0000001533522511,False,3251
1071,25,6,355488Q,SPGI,355488Q-SPGI,1.0250033409854518,True,3139
1072,25,3,355488Q,SPGI,355488Q-SPGI,1.0241576983412641,True,3143
1073,25,8,355488Q,SPGI,355488Q-SPGI,0.95,False,3152
1074,25,10,KMB,BNI,KMB-BNI,1.04671879274023,True,3139
1075,25,16,KMB,BNI,KMB-BNI,0.95,False,3159
1076,25,10,TGNA,HBAN,TGNA-HBAN,1.0500625777871124,True,3137
1077,25,7,TGNA,HBAN,TGNA-HBAN,1.0457164670006454,True,3145
1078,25,2,TGNA,HBAN,TGNA-HBAN,1.017457190169612,True,3152
1079,25,14,TGNA,HBAN,TGNA-HBAN,1.015409437059303,True,3176
1080,25,19,TGNA,HBAN,TGNA-HBAN,0.95,False,3197
1081,25,4,TGNA,HBAN,TGNA-HBAN,1.0148784580233408,True,3217
1082,25,6,TGNA,HBAN,TGNA-HBAN,0.9785938324617645,False,3251
1083,25,12,KO,SPGI,KO-SPGI,0.95,False,3155
1084,25,11,ITT,SPGI,ITT-SPGI,1.0650178834248927,True,3138
1085,25,7,ITT,SPGI,ITT-SPGI,1.0634770443320027,True,3146
1086,25,12,ITT,SPGI,ITT-SPGI,1.0319125333308077,True,3178
1087,25,2,ITT,SPGI,ITT-SPGI,1.0477482982606336,True,3207
1088,25,7,ITT,SPGI,ITT-SPGI,0.95,False,3239
1089,25,5,RTN,CBS,RTN-CBS,1.0591017688539344,True,3132
1090,25,73,RTN,CBS,RTN-CBS,0.95,False,3209
1091,25,76,KO,ITT,KO-ITT,0.95,False,3203
1092,26,4,JCI,1436513D,JCI-1436513D,1.0000061356378007,True,3260
1093,26,5,JCI,1436513D,JCI-1436513D,1.0000096773121268,True,3266
1094,26,2,JCI,1436513D,JCI-1436513D,1.000008010576826,True,3268
1095,26,2,JCI,1436513D,JCI-1436513D,1.0000026301929372,True,3271
1096,26,2,JCI,1436513D,JCI-1436513D,1.0000107392468933,True,3276
1097,26,2,JCI,1436513D,JCI-1436513D,1.0000085362983464,True,3290
1098,26,3,JCI,1436513D,JCI-1436513D,1.000008912080639,True,3296
1099,26,2,JCI,1436513D,JCI-1436513D,1.0000056587286388,True,3299
1100,26,2,JCI,1436513D,JCI-1436513D,1.0000063566788597,True,3303
1101,26,4,JCI,1436513D,JCI-1436513D,1.000003807682964,True,3308
1102,26,2,JCI,1436513D,JCI-1436513D,1.000004792217869,True,3310
1103,26,3,JCI,1436513D,JCI-1436513D,1.0000044645916952,True,3314
1104,26,2,JCI,1436513D,JCI-1436513D,1.0000081007228618,True,3317
1105,26,2,JCI,1436513D,JCI-1436513D,1.0000039719495244,True,3336
1106,26,2,JCI,1436513D,JCI-1436513D,1.0000069385031447,True,3344
1107,26,3,JCI,1436513D,JCI-1436513D,1.0000041917944096,True,3362
1108,26,3,JCI,1436513D,JCI-1436513D,1.000005520874466,True,3368
1109,26,2,JCI,1436513D,JCI-1436513D,1.0000034866739749,True,3373
1110,26,2,JCI,1436513D,JCI-1436513D,1.0000030369829453,True,3377
1111,26,9,BF_B,MET,BF_B-MET,1.0290433469792613,True,3259
1112,26,9,BF_B,MET,BF_B-MET,0.95,False,3271
1113,26,12,MMC,AMGN,MMC-AMGN,1.050712079452206,True,3262
1114,26,9,MMC,AMGN,MMC-AMGN,1.1798509285382173,True,3323
1115,26,2,MMC,AMGN,MMC-AMGN,0.95,False,3325
1116,26,10,PG,JNY,PG-JNY,1.055326560543289,True,3260
1117,26,2,PG,JNY,PG-JNY,1.028871811993187,True,3264
1118,26,3,PG,JNY,PG-JNY,1.0283523491008442,True,3272
1119,26,7,PG,JNY,PG-JNY,1.045766610389785,True,3284
1120,26,12,PG,JNY,PG-JNY,0.95,False,3298
1121,26,11,PG,JNY,PG-JNY,1.0800874194379764,True,3332
1122,26,11,PG,JNY,PG-JNY,1.0454567537170136,True,3353
1123,26,24,PG,JNY,PG-JNY,1.0037087410830174,False,3378
1124,26,48,ITT,APC,ITT-APC,0.95,False,3298
1125,26,23,MRO,UCL,MRO-UCL,0.95,False,3273
1126,26,35,MRO,UCL,MRO-UCL,1.0298384952029376,True,3333
1127,26,4,MRO,UCL,MRO-UCL,1.0398373529064142,True,3340
1128,26,36,MRO,UCL,MRO-UCL,0.9965113324688352,False,3378
1129,26,10,HD,NI,HD-NI,0.95,False,3260
1130,26,8,HD,NI,HD-NI,1.0331900463777992,True,3319
1131,26,20,HD,NI,HD-NI,0.95,False,3339
1132,26,69,K,HSH,K-HSH,1.0323848631921813,True,3335
1133,26,26,K,HSH,K-HSH,1.021531128204702,True,3362
1134,26,3,MEL,WHR,MEL-WHR,1.0518442640612031,True,3254
1135,26,29,MEL,WHR,MEL-WHR,1.0437553314803298,True,3306
1136,26,15,MEL,WHR,MEL-WHR,0.95,False,3328
1137,26,10,MEL,WHR,MEL-WHR,1.0441600757696379,True,3366
1138,26,4,MEL,WHR,MEL-WHR,1.0307659585337583,True,3371
1139,26,3,MEL,WHR,MEL-WHR,1.0236996102642815,True,3375
1140,27,6,JCI,1436513D,JCI-1436513D,1.000008268768683,True,3384
1141,27,5,JCI,1436513D,JCI-1436513D,1.0000069159341212,True,3390
1142,27,2,JCI,1436513D,JCI-1436513D,1.0000044229633622,True,3392
1143,27,9,JCI,1436513D,JCI-1436513D,1.0000059319574492,True,3401
1144,27,2,JCI,1436513D,JCI-1436513D,1.0000061508866092,True,3410
1145,27,3,JCI,1436513D,JCI-1436513D,1.0000047873515816,True,3415
1146,27,7,JCI,1436513D,JCI-1436513D,1.0000066370715355,True,3423
1147,27,3,JCI,1436513D,JCI-1436513D,1.0000044164626192,True,3426
1148,27,8,JCI,1436513D,JCI-1436513D,1.0000062550782713,True,3434
1149,27,3,JCI,1436513D,JCI-1436513D,1.000007827213144,True,3437
1150,27,9,JCI,1436513D,JCI-1436513D,1.0000043317632128,True,3447
1151,27,3,JCI,1436513D,JCI-1436513D,1.000007861254521,True,3450
1152,27,3,JCI,1436513D,JCI-1436513D,1.0000086474882572,True,3453
1153,27,2,JCI,1436513D,JCI-1436513D,1.0000055719974414,True,3455
1154,27,3,JCI,1436513D,JCI-1436513D,1.0000025640427512,True,3459
1155,27,4,JCI,1436513D,JCI-1436513D,1.0000043677090247,True,3463
1156,27,10,JCI,1436513D,JCI-1436513D,1.0000061739356167,True,3474
1157,27,5,JCI,1436513D,JCI-1436513D,1.000005186559705,True,3479
1158,27,6,JCI,1436513D,JCI-1436513D,1.0000059512670005,True,3486
1159,27,3,JCI,1436513D,JCI-1436513D,1.000004569691529,True,3489
1160,27,6,JCI,1436513D,JCI-1436513D,1.0000027832432752,True,3495
1161,27,1,JCI,1436513D,JCI-1436513D,1.0000027832432752,False,3502
1162,27,56,LUV,SEE,LUV-SEE,1.0304785853349678,True,3452
1163,27,6,LUV,SEE,LUV-SEE,1.0443884603187574,True,3466
1164,27,27,LUV,SEE,LUV-SEE,0.9958758476919128,False,3502
1165,27,16,BF_B,HNZ,BF_B-HNZ,1.0326052854703958,True,3393
1166,27,6,BF_B,HNZ,BF_B-HNZ,1.0279363655806406,True,3408
1167,27,7,BF_B,HNZ,BF_B-HNZ,0.95,False,3418
1168,27,64,PNC,WAMUQ,PNC-WAMUQ,1.0240395292202298,True,3452
1169,27,29,PNC,WAMUQ,PNC-WAMUQ,1.0467063931777147,True,3483
1170,27,13,HCR,GS,HCR-GS,1.0577475585490135,True,3392
1171,27,6,HCR,GS,HCR-GS,0.95,False,3400
1172,27,10,HCR,GS,HCR-GS,0.95,False,3478
1173,27,5,9876566D,XRX,9876566D-XRX,1.053649050480796,True,3382
1174,27,100,9876566D,XRX,9876566D-XRX,0.8011374716026656,False,3502
1175,27,8,CAT,CA,CAT-CA,0.95,False,3385
1176,27,13,GD,DHR,GD-DHR,1.0635818529169974,True,3390
1177,27,7,GD,DHR,GD-DHR,1.0366018872958214,True,3398
1178,27,32,GD,DHR,GD-DHR,1.0288885641029493,True,3469
1179,27,15,GD,DHR,GD-DHR,0.9734074316164997,False,3502
1180,27,17,ECL,CVS,ECL-CVS,0.95,False,3399
1181,28,2,JCI,1436513D,JCI-1436513D,1.000002853933037,True,3509
1182,28,4,JCI,1436513D,JCI-1436513D,1.0000086959414223,True,3523
1183,28,2,JCI,1436513D,JCI-1436513D,1.0000066565905992,True,3525
1184,28,3,JCI,1436513D,JCI-1436513D,1.0000035254361566,True,3530
1185,28,3,JCI,1436513D,JCI-1436513D,1.0000078735859557,True,3536
1186,28,2,JCI,1436513D,JCI-1436513D,1.0000073391549054,True,3550
1187,28,2,JCI,1436513D,JCI-1436513D,1.0000037124320267,True,3554
1188,28,2,JCI,1436513D,JCI-1436513D,1.0000082131942962,True,3557
1189,28,3,JCI,1436513D,JCI-1436513D,1.0000087060933913,True,3563
1190,28,2,JCI,1436513D,JCI-1436513D,1.0000063783258584,True,3565
1191,28,3,JCI,1436513D,JCI-1436513D,1.000006736639818,True,3570
1192,28,2,JCI,1436513D,JCI-1436513D,1.0000085384487145,True,3574
1193,28,3,JCI,1436513D,JCI-1436513D,1.0000044808421342,True,3577
1194,28,2,JCI,1436513D,JCI-1436513D,1.0000056074700912,True,3582
1195,28,2,JCI,1436513D,JCI-1436513D,1.0000057705947314,True,3586
1196,28,28,JCI,1436513D,JCI-1436513D,1.0000014771130001,False,3628
1197,28,4,ALL,EOP,ALL-EOP,1.0279694266652921,True,3505
1198,28,4,ALL,EOP,ALL-EOP,1.0308982717558561,True,3524
1199,28,4,ALL,EOP,ALL-EOP,1.0580485048778476,True,3529
1200,28,9,ALL,EOP,ALL-EOP,0.95,False,3551
1201,28,7,ALL,EOP,ALL-EOP,1.0779772001776877,True,3586
1202,28,17,ALL,EOP,ALL-EOP,1.0702380583469813,True,3603
1203,28,8,ALL,EOP,ALL-EOP,1.0452958964461598,True,3623
1204,28,7,DELL,SPLS,DELL-SPLS,1.0256000625560262,True,3513
1205,28,17,DELL,SPLS,DELL-SPLS,0.95,False,3530
1206,28,14,HNZ,CBS,HNZ-CBS,1.0268017473702706,True,3522
1207,28,8,HNZ,CBS,HNZ-CBS,0.95,False,3572
1208,28,14,HNZ,CBS,HNZ-CBS,1.035563910400273,True,3622
1209,28,14,9876566D,DGX,9876566D-DGX,0.95,False,3519
1210,28,10,PCG,PPL,PCG-PPL,0.95,False,3526
1211,28,30,PCG,PPL,PCG-PPL,1.0310343359136622,True,3602
1212,28,18,MTG,JNY,MTG-JNY,0.95,False,3519
1213,28,56,K,AEP,K-AEP,0.95,False,3557
1214,29,4,BDK,PLL,BDK-PLL,1.0478743979748013,True,3631
1215,29,5,BDK,PLL,BDK-PLL,1.0479090105116884,True,3646
1216,29,18,BDK,PLL,BDK-PLL,1.0402046234183393,True,3666
1217,29,23,BDK,PLL,BDK-PLL,1.0294235638592781,True,3699
1218,29,12,BDK,PLL,BDK-PLL,1.026141184175014,True,3719
1219,29,17,BDK,PLL,BDK-PLL,1.0232417754963123,True,3736
1220,29,3,BDK,PLL,BDK-PLL,1.067843730804937,True,3740
1221,29,5,BDK,PLL,BDK-PLL,1.0267964919096437,True,3747
1222,29,2,BDK,PLL,BDK-PLL,1.0340742333631752,True,3750
1223,29,24,T,1317355D,T-1317355D,1.0304830186351337,True,3672
1224,29,24,T,1317355D,T-1317355D,1.0393081433058722,True,3716
1225,29,9,T,1317355D,T-1317355D,1.0348882184123556,True,3728
1226,29,14,T,1317355D,T-1317355D,0.9850316763764781,False,3752
1227,29,7,WFC,BLS,WFC-BLS,0.95,False,3648
1228,29,3,ORCL,SOV,ORCL-SOV,1.0378005671696269,True,3656
1229,29,8,ORCL,SOV,ORCL-SOV,1.02969716622448,True,3674
1230,29,24,ORCL,SOV,ORCL-SOV,0.95,False,3700
1231,29,3,ORCL,SOV,ORCL-SOV,0.95,False,3742
1232,29,4,SWK,8206908Q,SWK-8206908Q,1.0356115833785056,True,3639
1233,29,4,SWK,8206908Q,SWK-8206908Q,1.0733585820549594,True,3643
1234,29,4,SWK,8206908Q,SWK-8206908Q,1.0438301053831331,True,3698
1235,29,16,SWK,8206908Q,SWK-8206908Q,0.95,False,3720
1236,29,2,CPB,BLS,CPB-BLS,1.0256521115994615,True,3634
1237,29,10,CPB,BLS,CPB-BLS,0.95,False,3652
1238,29,8,SWK,USB,SWK-USB,0.95,False,3639
1239,29,19,SWK,USB,SWK-USB,1.0144571113771157,False,3752
1240,29,12,BLS,LH,BLS-LH,0.95,False,3639
1241,29,9,BLS,LH,BLS-LH,1.0210771068033015,True,3668
1242,29,83,BLS,LH,BLS-LH,1.0235974566493427,False,3752
1243,30,2,MAS,PLL,MAS-PLL,1.0323680987470456,True,3753
1244,30,3,MAS,PLL,MAS-PLL,1.0243762687035354,True,3758
1245,30,2,MAS,PLL,MAS-PLL,1.0309814963289714,True,3776
1246,30,4,MAS,PLL,MAS-PLL,1.057270101815757,True,3783
1247,30,8,MAS,PLL,MAS-PLL,1.060422627816418,True,3795
1248,30,3,MAS,PLL,MAS-PLL,0.95,False,3799
1249,30,5,USB,MTB,USB-MTB,1.0093220919971837,True,3760
1250,30,31,USB,MTB,USB-MTB,1.0124041781917887,True,3796
1251,30,67,USB,MTB,USB-MTB,0.95,False,3865
1252,30,6,BDK,FHN,BDK-FHN,0.95,False,3758
1253,30,10,BDK,FHN,BDK-FHN,1.0101891272188792,False,3877
1254,30,11,ABKFQ,PRU,ABKFQ-PRU,0.95,False,3783
1255,30,2,ABKFQ,PRU,ABKFQ-PRU,1.0302499647709633,True,3837
1256,30,13,ABKFQ,PRU,ABKFQ-PRU,1.0342754318349283,True,3871
1257,30,3,BDK,PLL,BDK-PLL,1.041048263756364,True,3762
1258,30,11,BDK,PLL,BDK-PLL,0.95,False,3777
1259,30,54,0961514D,PCL,0961514D-PCL,0.95,False,3812
1260,31,3,LNC,NWL,LNC-NWL,1.043165599556713,True,3894
1261,31,6,LNC,NWL,LNC-NWL,1.039941675102195,True,3905
1262,31,21,LNC,NWL,LNC-NWL,1.0259124190044695,True,3942
1263,31,12,LNC,NWL,LNC-NWL,0.95,False,3967
1264,31,9,LNC,NWL,LNC-NWL,0.95,False,3988
1265,31,16,AVY,AMP,AVY-AMP,0.95,False,3892
1266,31,78,CL,PFG,CL-PFG,0.95,False,3954
1267,31,4,CL,PFG,CL-PFG,1.0217735412229674,True,3992
1268,31,3,CL,PFG,CL-PFG,1.0023561734469975,False,4000
1269,31,15,MCD,SRE,MCD-SRE,1.0309848036279894,True,3891
1270,31,5,MCD,SRE,MCD-SRE,1.0239788772846277,True,3899
1271,31,7,MCD,SRE,MCD-SRE,1.026517045112869,True,3936
1272,31,24,MCD,SRE,MCD-SRE,0.95,False,3981
1273,31,13,DOV,EMR,DOV-EMR,1.0213687295626137,True,3897
1274,31,5,DOV,EMR,DOV-EMR,1.0292485830353526,True,3915
1275,31,3,DOV,EMR,DOV-EMR,0.95,False,3955
1276,31,9,ABKFQ,MTB,ABKFQ-MTB,1.0132513104255074,True,3891
1277,31,5,ABKFQ,MTB,ABKFQ-MTB,1.0258402021929809,True,3903
1278,31,7,ABKFQ,MTB,ABKFQ-MTB,1.0216211617431845,True,3911
1279,31,23,ABKFQ,MTB,ABKFQ-MTB,0.95,False,3937
1280,32,6,CBE,TXT,CBE-TXT,1.0189318299457726,True,4008
1281,32,25,CBE,TXT,CBE-TXT,0.95,False,4035
1282,32,26,GIS,NTRS,GIS-NTRS,0.95,False,4025
1283,32,3,GIS,NTRS,GIS-NTRS,1.033445367544079,True,4048
1284,32,2,GIS,NTRS,GIS-NTRS,1.035184403674679,True,4050
1285,32,14,GIS,NTRS,GIS-NTRS,0.95,False,4066
1286,32,12,DELL,BIIB,DELL-BIIB,0.95,False,4026
1287,32,7,BMS,PBI,BMS-PBI,1.0231159380963284,True,4006
1288,32,11,BMS,PBI,BMS-PBI,0.95,False,4019
1289,32,3,BMS,PBI,BMS-PBI,1.0367676469767786,True,4092
1290,32,15,BMS,PBI,BMS-PBI,1.0382398299163098,True,4111
1291,32,10,BMS,PBI,BMS-PBI,1.0307172112282095,False,4126
1292,32,9,PG,MKC,PG-MKC,0.95,False,4018
1293,32,4,PG,BMS,PG-BMS,1.0147354913080067,True,4004
1294,32,6,PG,BMS,PG-BMS,0.95,False,4017
1295,32,6,CPB,NCC,CPB-NCC,0.95,False,4005
1296,32,14,JNJ,ECL,JNJ-ECL,1.0249186016306733,True,4023
1297,32,2,JNJ,ECL,JNJ-ECL,1.0177510158233904,True,4027
1298,32,35,JNJ,ECL,JNJ-ECL,0.95,False,4088
1299,32,6,JNJ,ECL,JNJ-ECL,0.95,False,4110
1300,32,5,PKI,MWV,PKI-MWV,1.0213174523271906,True,4004
1301,32,2,PKI,MWV,PKI-MWV,1.028990230927955,True,4012
1302,32,2,PKI,MWV,PKI-MWV,0.95,False,4017
1303,32,3,PKI,MWV,PKI-MWV,1.0777341683750874,True,4115
1304,32,4,PKI,MWV,PKI-MWV,0.9774598769924187,False,4126
1305,33,3,CTL,AW,CTL-AW,0.95,False,4128
1306,33,14,CTL,AW,CTL-AW,0.95,False,4154
1307,33,6,CTL,AW,CTL-AW,0.95,False,4186
1308,33,3,BMC,9876544D,BMC-9876544D,1.04114919408289,True,4131
1309,33,4,BMC,9876544D,BMC-9876544D,1.05029808119521,True,4136
1310,33,2,BMC,9876544D,BMC-9876544D,1.073392553144347,True,4138
1311,33,9,BMC,9876544D,BMC-9876544D,0.95,False,4160
1312,33,3,BMC,9876544D,BMC-9876544D,1.040021910735643,True,4178
1313,33,4,BMC,9876544D,BMC-9876544D,1.0422697922894928,True,4183
1314,33,2,BMC,9876544D,BMC-9876544D,0.95,False,4198
1315,33,21,DD,WIN,DD-WIN,0.95,False,4150
1316,33,5,DD,WIN,DD-WIN,1.051502479752471,True,4237
1317,33,5,DD,WIN,DD-WIN,1.0075605032908244,False,4250
1318,33,6,HOT,WYN,HOT-WYN,1.0520085048919638,True,4134
1319,33,13,HOT,WYN,HOT-WYN,0.95,False,4160
1320,34,13,TGT,FDX,TGT-FDX,1.064244174204391,True,4262
1321,34,4,TGT,FDX,TGT-FDX,0.95,False,4287
1322,34,5,TGT,FDX,TGT-FDX,1.041803541424175,True,4313
1323,34,4,TGT,FDX,TGT-FDX,1.077917556414223,True,4328
1324,34,2,TGT,FDX,TGT-FDX,0.95,False,4333
1325,34,3,TGT,FDX,TGT-FDX,0.95,False,4347
1326,34,3,TGT,FDX,TGT-FDX,1.082187339834408,True,4364
1327,34,9,MAR,MTB,MAR-MTB,1.1387487699318837,True,4258
1328,34,19,MAR,MTB,MAR-MTB,1.0688355139818826,True,4287
1329,34,3,MAR,MTB,MAR-MTB,0.95,False,4302
1330,34,24,CSC,BEN,CSC-BEN,1.1669761335092634,True,4273
1331,34,12,CSC,BEN,CSC-BEN,1.0493062662156558,True,4290
1332,34,4,CSC,BEN,CSC-BEN,1.0729944392964024,True,4304
1333,34,2,CSC,BEN,CSC-BEN,1.0626304116483707,True,4306
1334,34,2,CSC,BEN,CSC-BEN,1.1114885404477346,True,4320
1335,34,5,CSC,BEN,CSC-BEN,1.1407867440253097,True,4328
1336,34,10,CSC,BEN,CSC-BEN,1.1319823551956925,True,4351
1337,34,6,CSC,BEN,CSC-BEN,0.95,False,4368
1338,34,5,EQR,8277831Q,EQR-8277831Q,0.95,False,4264
1339,34,4,EQR,8277831Q,EQR-8277831Q,1.2708011621311517,True,4323
1340,34,2,EQR,8277831Q,EQR-8277831Q,1.0679374259345746,True,4334
1341,34,2,EQR,8277831Q,EQR-8277831Q,1.0805009251182576,True,4336
1342,34,2,EQR,8277831Q,EQR-8277831Q,0.95,False,4348
1343,34,2,EQR,8277831Q,EQR-8277831Q,1.1522866363943924,True,4356
1344,34,4,EQR,8277831Q,EQR-8277831Q,0.95,False,4362
1345,34,3,EQR,8277831Q,EQR-8277831Q,1.2263591106625253,True,4368
1346,34,6,EQR,8277831Q,EQR-8277831Q,0.95,False,4374
1347,34,3,SWY,CMS,SWY-CMS,1.0509054427308961,True,4260
1348,34,4,SWY,CMS,SWY-CMS,1.0465552462935053,True,4264
1349,34,4,SWY,CMS,SWY-CMS,1.0438650083717975,True,4276
1350,34,4,SWY,CMS,SWY-CMS,1.041342067567965,True,4283
1351,34,3,SWY,CMS,SWY-CMS,1.0481413855461184,True,4302
1352,34,2,SWY,CMS,SWY-CMS,0.95,False,4318
1353,34,7,SWY,CMS,SWY-CMS,1.145776723164346,True,4345
1354,34,7,SWY,CMS,SWY-CMS,0.95,False,4359
1355,34,4,NSC,EMN,NSC-EMN,0.95,False,4253
1356,34,10,GD,YUM,GD-YUM,1.0404763141337765,True,4273
1357,34,20,GD,YUM,GD-YUM,1.0665094620285476,True,4294
1358,34,10,GD,YUM,GD-YUM,0.95,False,4305
1359,34,8,GD,YUM,GD-YUM,0.95,False,4327
1360,34,5,GD,YUM,GD-YUM,0.95,False,4348
1361,34,9,GD,NTRS,GD-NTRS,1.0891555811340772,True,4267
1362,34,10,GD,NTRS,GD-NTRS,1.0469456890804327,True,4278
1363,34,5,GD,NTRS,GD-NTRS,0.95,False,4295
1364,34,3,GD,NTRS,GD-NTRS,0.95,False,4322
1365,34,3,GD,NTRS,GD-NTRS,1.2510381286620798,True,4351
1366,34,2,GD,NTRS,GD-NTRS,0.95,False,4359
1367,34,11,GD,NTRS,GD-NTRS,0.9976908734990552,False,4377
1368,35,5,HSY,MDLZ,HSY-MDLZ,0.95,False,4399
1369,35,2,HPQ,IFF,HPQ-IFF,0.95,False,4378
1370,35,11,HPQ,IFF,HPQ-IFF,1.0548219798457246,True,4410
1371,35,6,HPQ,IFF,HPQ-IFF,1.0905128328433027,True,4463
1372,35,2,TWX,SPGI,TWX-SPGI,1.099442750755241,True,4379
1373,35,11,TWX,SPGI,TWX-SPGI,1.158392421365074,True,4398
1374,35,2,TWX,SPGI,TWX-SPGI,1.0975865618799365,True,4422
1375,35,2,TWX,SPGI,TWX-SPGI,1.1365089467343317,True,4431
1376,35,2,TWX,SPGI,TWX-SPGI,1.1412502886984461,True,4436
1377,35,16,TWX,SPGI,TWX-SPGI,0.95,False,4464
1378,35,3,TWX,SPGI,TWX-SPGI,0.95,False,4472
1379,35,5,BDK,LLL,BDK-LLL,0.95,False,4381
1380,35,3,BK,CTXS,BK-CTXS,0.95,False,4386
1381,35,2,BK,CTXS,BK-CTXS,0.95,False,4406
1382,35,4,BK,CTXS,BK-CTXS,1.0937825430150976,True,4431
1383,35,3,BK,CTXS,BK-CTXS,1.1522992118052886,True,4444
1384,35,3,BK,CTXS,BK-CTXS,0.95,False,4451
1385,35,5,BK,CTXS,BK-CTXS,0.95,False,4468
1386,35,7,ETR,PPL,ETR-PPL,1.10559497895232,True,4383
1387,35,17,CSC,PLL,CSC-PLL,0.95,False,4393
1388,35,21,SRE,MHS,SRE-MHS,0.95,False,4397
1389,35,4,SRE,MHS,SRE-MHS,1.0908361871785661,True,4427
1390,35,23,SRE,MHS,SRE-MHS,1.055019264684306,True,4484
1391,36,15,EMR,PLL,EMR-PLL,1.0908360993929644,True,4610
1392,36,5,MRO,APA,MRO-APA,1.077390468720443,True,4504
1393,36,51,MRO,APA,MRO-APA,0.95,False,4615
1394,36,2,PLL,ITT,PLL-ITT,1.0463574246200558,True,4530
